Age,Income,Credit_Score,Loan_Amount,Approved
65,56344.46,763.79,6081.01,1
50,54642.74,380.54,34845.82,0
43,77317.55,814.41,39826.38,1
41,53819.83,561.36,37325.6,0
27,84969.38,661.46,44782.09,1
49,83020.34,359.81,7060.91,0
42,83661.99,610.56,47519.03,1
30,58147.18,332.99,46509.44,0
60,98645.63,798.62,11019.98,1
22,88262.17,376.12,1303.55,0
52,25429.5,374.77,2624.32,0
50,93437.32,499.62,16622.78,0
27,61390.24,379.75,47260.55,0
57,103436.72,345.28,47241.31,0
63,110792.56,462.46,37035.9,0
22,91007.36,581.69,45722.2,0
52,97239.65,336.37,16256.74,0
48,86260.62,579.82,48367.25,0
40,20483.96,507.03,1854.71,0
20,41107.56,589.08,11422.37,0
47,70817.16,748.44,10862.63,1
19,95559.85,629.76,18652.4,1
52,100875.93,767.99,4630.42,1
38,91594.67,803.12,43490.79,1
55,52795.39,678.43,5609.72,1
34,66298.1,351.55,21189.21,0
32,36804.94,328.53,38892.77,0
48,25607.96,666.78,20357.12,0
49,92949.1,352.67,5754.8,0
26,63615.74,611.9,20794.42,1
42,92964.85,369.74,12078.11,0
29,105932.98,677.13,25124.55,1
41,32611.62,312.38,21168.76,0
60,105127.97,771.84,1594.06,1
32,64059.29,354.24,19262.54,0
52,54165.22,732.01,30248.26,1
51,95957.57,786.57,29812.99,1
56,64716.8,475.27,11707.3,0
65,113666.33,537.86,48462.07,0
35,70122.65,529.91,22424.27,0
21,29021.13,313.93,36211.35,0
27,117559.28,509.75,20677.59,0
33,22493.48,635.41,17587.18,0
51,23995.52,559.01,3056.43,0
64,115965.46,332.34,10918.59,0
46,35838.2,663.77,12625.91,1
21,53110.19,653.34,11325.44,1
28,89357.51,541.23,26914.76,0
24,65589.56,496.36,13069.08,0
22,38793.01,373.61,8201.53,0
51,39032.4,480.72,7954.35,0
59,76531.72,338.09,39103.11,0
21,24100.42,600.85,37308.97,0
35,103217.16,390.86,45904.55,0
27,82267.26,356.62,26043.11,0
18,75485.33,679.49,40052.13,1
43,98016.8,511.53,24391.62,0
56,92394.74,608.4,25064.44,1
56,30627.54,410.07,14157.08,0
25,73295.83,561.52,15687.79,0
47,96048.83,487.44,8030.51,0
44,22815.88,653.42,2041.0,0
47,56071.16,809.51,45351.91,1
59,117463.39,330.18,1551.14,0
61,33204.42,410.21,23500.63,0
65,70338.42,481.74,36867.17,0
26,86503.62,517.87,33823.99,0
58,29257.7,712.7,17826.51,0
45,38395.79,581.5,12419.82,0
23,112402.77,626.97,39448.04,1
47,109927.26,404.53,7760.78,0
26,64929.16,649.06,11284.41,1
27,101489.07,691.12,37658.81,1
60,53907.56,367.07,48074.59,0
22,116427.74,408.16,49664.02,0
55,110543.73,770.27,48589.9,1
47,116192.82,437.57,28384.38,0
18,85485.08,743.8,1568.1,1
18,76085.66,554.13,32379.75,0
25,95282.82,590.46,1044.91,0
44,41049.02,320.77,11351.53,0
36,119361.98,655.93,20042.47,1
27,38840.45,512.67,42611.08,0
34,98225.81,631.8,9737.0,1
63,40339.46,351.83,49532.82,0
44,40959.13,536.28,21264.51,0
23,89284.37,357.77,35221.25,0
65,97045.68,525.24,24127.02,0
40,107011.22,309.2,43915.79,0
56,110804.88,381.41,27569.16,0
22,77431.95,302.29,44932.35,0
50,73172.82,429.87,23129.07,0
33,56484.52,521.03,32238.67,0
39,69261.01,346.66,11291.97,0
19,101060.29,528.59,17660.19,0
52,64787.56,460.44,30180.99,0
21,116392.58,621.9,15920.79,1
42,46110.44,471.45,27037.61,0
52,37381.24,595.36,46437.68,0
48,72672.63,637.2,43502.67,1
32,27178.16,638.85,15522.38,0
47,100919.9,439.06,38001.92,0
56,52755.62,609.49,39628.56,1
30,119556.03,448.31,32410.97,0
45,22018.27,478.98,17684.88,0
37,62094.39,375.49,24321.4,0
33,44994.67,652.77,24583.83,1
65,99878.21,501.6,44648.84,0
58,93915.82,469.3,5626.75,0
28,49549.51,556.46,5619.27,0
30,96307.04,667.87,31260.98,1
29,109150.85,416.86,32996.18,0
32,70514.11,489.64,40510.68,0
20,26001.63,442.78,24942.05,0
37,74459.64,671.39,1591.1,1
35,22548.02,721.18,33085.44,0
57,24571.82,462.29,36174.79,0
32,26924.18,654.19,7596.69,0
25,34914.9,603.42,2547.95,1
54,26886.26,473.03,1631.34,0
38,118296.64,534.87,48316.43,0
21,56305.61,815.65,9347.27,1
52,42446.2,544.75,4771.94,0
36,44567.43,701.2,26182.3,1
25,91618.12,771.35,19081.6,1
23,110815.92,343.6,37416.03,0
52,44607.27,424.34,21654.4,0
50,20681.99,457.95,30724.08,0
22,87887.85,365.21,5095.02,0
47,69405.8,314.54,28590.51,0
41,83556.83,418.24,23041.19,0
21,86844.99,381.99,42765.43,0
38,45511.0,541.64,49615.98,0
65,41133.76,825.7,20635.74,1
46,36037.57,487.83,35222.98,0
21,116337.23,304.81,30390.19,0
21,45150.15,766.91,33159.48,1
41,38628.3,690.62,18290.74,1
44,61299.64,302.74,37565.05,0
27,71378.64,796.97,4337.88,1
20,36260.04,556.72,31356.0,0
53,90387.77,330.59,12027.32,0
42,117582.85,835.0,42394.1,1
39,40173.7,744.53,28548.0,1
25,115132.35,683.73,2654.03,1
64,117334.56,327.16,12063.61,0
53,62106.78,775.46,16078.82,1
33,108342.84,610.42,6838.96,1
50,64161.65,627.45,3730.65,1
30,85768.5,383.74,45091.52,0
46,90605.05,668.69,20705.99,1
33,107985.94,808.2,30543.32,1
40,59997.41,631.41,6657.49,1
24,88738.02,483.54,31008.99,0
43,108059.47,464.91,3092.44,0
51,60305.62,389.96,47760.9,0
59,91374.11,352.17,47048.91,0
50,58486.4,494.07,6145.03,0
54,63965.69,661.77,41562.21,1
53,39314.89,450.92,32788.57,0
31,47804.91,776.76,41054.69,1
59,21778.57,434.25,4999.79,0
46,109285.46,556.34,35460.84,0
46,106991.9,621.67,37877.99,1
51,64403.24,512.22,7296.7,0
44,39343.12,662.28,18581.37,1
31,59568.5,740.94,38393.23,1
24,74484.15,681.33,41636.6,1
48,23978.28,421.69,32639.37,0
51,44479.76,653.14,7503.3,1
24,31547.83,630.02,49267.97,1
37,23456.07,766.15,42756.41,0
57,119336.26,652.86,17787.2,1
50,42770.5,389.53,12593.94,0
58,114412.05,340.41,40838.74,0
61,53741.99,355.6,16035.56,0
44,90130.89,500.2,1583.07,0
47,69068.85,841.23,4588.86,1
27,107861.65,448.28,43588.12,0
48,119602.89,398.75,21720.65,0
64,108730.01,431.11,32161.8,0
35,105841.8,811.78,43756.93,1
39,103863.19,500.9,18294.68,0
62,79596.63,806.13,27790.46,1
29,98003.97,441.99,27429.5,0
33,21128.92,838.3,37999.11,0
36,43032.52,459.56,20838.3,0
38,106979.62,546.89,34901.44,0
44,82328.29,565.04,8251.2,0
42,111213.3,768.06,27585.0,1
55,59800.49,678.84,46741.71,1
18,52219.4,473.04,30002.63,0
39,46147.1,822.43,33986.65,1
47,91523.31,316.58,11621.51,0
37,34069.83,501.29,23589.43,0
55,47411.68,450.75,38905.96,0
23,91956.36,394.41,38932.72,0
49,21420.14,721.45,1749.48,0
29,30621.45,531.91,35511.86,0
40,115982.34,835.37,33436.41,1
26,110714.31,803.56,15828.99,1
54,20447.52,669.44,47136.65,0
27,86552.42,532.72,47666.65,0
31,27827.29,374.35,16357.81,0
48,118946.02,544.34,33218.96,0
24,30820.71,661.7,12151.75,1
48,50745.52,541.63,49035.98,0
60,90639.77,727.8,40273.71,1
49,75278.9,494.02,7549.82,0
47,21991.44,620.13,48522.14,0
56,104041.79,651.78,42981.95,1
36,27706.34,343.51,18762.19,0
34,79391.4,670.22,12164.35,1
48,45000.29,557.6,39442.23,0
27,40044.82,770.74,21115.09,1
58,94543.57,328.67,15669.54,0
35,38694.34,502.42,12905.27,0
33,71803.82,682.26,6990.95,1
63,21440.11,367.14,29539.58,0
23,62036.79,453.98,20054.53,0
50,39834.97,721.25,12048.22,1
49,70272.17,635.99,49279.24,1
44,107449.1,301.23,13638.25,0
22,59337.18,585.59,41520.14,0
29,26705.53,694.43,11489.14,0
56,68346.27,360.41,18456.01,0
40,69429.94,464.06,23791.5,0
30,37170.43,764.05,3773.38,1
36,28815.83,457.25,11420.4,0
52,63602.09,562.5,41416.56,0
18,89275.18,804.83,22273.75,1
34,45871.69,399.81,34906.65,0
50,69516.8,705.98,37154.32,1
62,83679.21,839.0,3237.72,1
35,28040.42,769.41,3254.88,0
32,57941.43,733.18,20646.29,1
27,64446.22,515.2,26360.18,0
61,88146.67,487.81,35934.31,0
26,108962.46,739.67,21814.86,1
21,98723.98,740.12,23599.12,1
27,59527.93,626.13,28120.81,1
23,73752.07,381.81,41950.71,0
45,71778.3,551.12,5774.67,0
48,58598.01,453.82,40383.72,0
58,28846.49,552.71,45959.82,0
40,69318.91,616.02,37378.48,1
44,58750.91,345.69,21560.17,0
41,51844.11,706.1,44321.89,1
56,22027.17,430.76,9172.23,0
46,74320.24,453.95,48917.92,0
30,81299.89,543.78,14811.66,0
49,85293.45,571.49,30629.82,0
34,89588.89,452.4,22649.56,0
58,104475.06,687.98,6656.36,1
64,45611.35,540.35,13091.55,0
57,101098.17,791.93,41484.74,1
36,118854.67,845.82,31562.61,1
27,77751.11,425.25,10797.14,0
19,49330.98,556.57,6016.74,0
51,110452.15,716.57,14255.98,1
45,78589.79,539.29,47946.86,0
55,102469.18,590.77,3426.48,0
40,68174.96,786.1,32227.86,1
54,76554.19,363.33,13903.17,0
47,48755.3,437.38,30391.49,0
65,73248.34,327.43,10294.75,0
21,47179.84,417.22,30736.0,0
30,48821.34,550.16,17291.06,0
48,70179.38,608.36,10756.74,1
33,53549.59,527.37,13518.89,0
63,62011.97,720.42,26232.12,1
45,31565.43,792.26,43468.87,1
36,95272.42,759.33,39348.33,1
41,24606.45,303.02,33991.07,0
62,28070.85,354.69,11610.44,0
27,105917.17,570.65,3712.99,0
28,50198.69,696.23,34118.52,1
63,59768.47,619.97,1792.51,1
51,23274.35,791.13,25090.23,0
20,117928.78,661.17,12175.66,1
60,93404.19,322.75,27444.71,0
59,75330.18,471.62,16386.26,0
51,101968.11,465.8,7562.88,0
24,52162.63,622.73,24742.22,1
43,68412.68,343.77,30279.45,0
56,41655.78,722.4,21902.64,1
19,35678.82,617.01,3182.62,1
19,78644.04,575.47,22605.81,0
52,56996.87,429.3,10674.28,0
42,22638.08,543.44,44831.79,0
40,68812.49,390.29,48789.56,0
46,69813.82,674.8,27781.83,1
56,32559.37,394.66,40745.66,0
26,79771.77,354.7,25666.36,0
41,70401.86,317.15,47932.67,0
46,35750.93,669.03,44202.28,1
33,35621.6,516.66,17785.33,0
26,88171.67,723.12,41347.72,1
43,108821.38,790.56,14428.07,1
59,104992.69,707.02,1235.97,1
55,64549.79,629.95,20871.6,1
63,82551.01,401.66,12902.94,0
32,102594.09,809.16,22046.48,1
27,63217.01,786.23,43479.22,1
65,29629.15,412.15,17247.76,0
65,75866.55,748.27,3596.04,1
38,73671.78,498.47,19787.82,0
61,99958.48,757.8,39017.06,1
24,35957.41,744.74,41637.67,1
22,75174.6,481.4,12427.85,0
26,116956.07,351.35,46075.39,0
53,92881.26,628.69,16728.21,1
50,85764.05,307.06,2168.95,0
41,115329.94,827.19,45296.94,1
27,27912.45,562.24,42388.41,0
45,59226.08,835.16,45645.28,1
46,101024.75,838.65,36143.37,1
63,50930.5,436.94,46170.45,0
40,48391.82,498.32,38655.83,0
65,102272.36,364.54,36970.7,0
36,55395.83,827.15,10977.73,1
26,47539.32,521.0,12447.38,0
28,110755.31,499.36,1370.72,0
62,44460.75,507.03,46340.8,0
45,44289.89,573.72,34867.08,0
33,98051.2,717.72,13227.01,1
24,43428.92,557.82,36585.8,0
64,50086.63,413.5,11175.1,0
61,102982.12,548.28,37515.1,0
29,118619.59,778.6,49059.18,1
32,35341.16,555.12,27569.92,0
31,35051.76,388.5,20520.26,0
27,61496.24,655.17,11669.91,1
21,63741.23,558.34,15898.4,0
19,108444.01,492.4,22004.81,0
62,46294.59,562.12,38279.82,0
47,54305.45,318.17,41869.92,0
39,37268.09,767.26,31099.89,1
44,101462.69,341.68,27487.64,0
41,96068.01,396.69,35602.12,0
38,83185.29,515.97,32607.49,0
52,119593.96,351.72,33917.27,0
53,33310.79,724.34,38718.39,1
22,111054.86,347.8,47907.07,0
43,92925.8,485.72,27651.38,0
42,96148.9,491.58,18180.88,0
23,62473.48,387.06,39860.39,0
29,22568.01,825.32,26090.33,0
24,71463.5,461.59,30872.09,0
37,62966.25,683.21,14339.03,1
51,60870.56,489.49,49786.11,0
23,110231.08,422.14,48405.59,0
24,60803.18,364.14,8524.35,0
33,36082.48,589.93,34382.09,0
61,45025.53,677.05,42899.84,1
55,38490.3,823.66,42081.64,1
23,67258.56,424.7,2711.32,0
35,37506.05,692.8,19376.55,1
45,59124.56,849.03,49279.67,1
44,78274.91,717.16,28241.1,1
41,78446.15,343.35,41053.13,0
39,85254.42,307.16,14160.42,0
21,48909.69,326.94,45764.05,0
19,66508.71,394.19,14434.14,0
18,86587.35,546.19,31606.55,0
29,108142.94,356.05,26856.36,0
62,53436.38,704.57,35241.3,1
62,62829.99,365.35,26384.02,0
29,32579.6,494.83,39318.59,0
25,27715.0,604.55,18522.22,0
49,111529.67,357.53,42002.92,0
23,70957.56,622.52,33584.46,1
62,115999.87,445.85,18880.91,0
32,62928.65,304.35,46336.76,0
43,93391.53,749.56,27052.55,1
25,23051.49,447.25,21437.95,0
41,78941.53,424.36,29764.17,0
47,92029.93,542.07,11525.62,0
53,64608.6,813.8,19722.88,1
57,77937.04,606.43,1373.61,1
43,51096.61,600.62,9265.62,1
47,86575.36,757.42,18881.56,1
21,113329.65,614.7,11694.41,1
39,72380.46,673.18,41250.33,1
38,44729.73,619.69,29079.28,1
45,69274.73,366.12,14040.82,0
47,102114.58,607.4,8947.71,1
27,75127.82,750.42,27910.62,1
65,76679.74,613.55,44170.98,1
41,107927.27,743.72,23821.17,1
53,82807.27,606.45,27372.66,1
47,52575.44,565.06,29351.9,0
46,99026.25,421.87,10789.04,0
59,51522.57,597.5,33336.21,0
30,52597.52,662.22,13734.32,1
48,118517.02,385.24,37124.75,0
35,95424.46,729.01,12277.07,1
21,38889.01,773.49,5952.85,1
28,87921.41,786.78,21606.75,1
60,38823.35,772.68,41736.96,1
46,53539.42,789.37,9262.48,1
26,112588.75,571.73,15750.75,0
35,39119.2,535.32,7959.89,0
61,68647.41,305.59,20979.54,0
61,118492.26,433.19,31616.07,0
32,102278.77,820.73,10214.67,1
27,40208.79,404.83,18470.09,0
54,61328.86,370.42,30780.25,0
28,63958.95,649.67,1943.79,1
58,30157.9,500.36,24694.1,0
21,96566.71,560.87,39886.25,0
39,93104.36,742.97,4583.12,1
58,81683.23,530.44,20689.12,0
42,33152.51,489.41,26097.55,0
26,73471.31,692.55,35174.79,1
49,111018.62,486.49,6234.79,0
59,106121.5,377.88,25680.06,0
42,55696.06,748.92,6365.14,1
19,76967.01,787.84,38629.71,1
48,111887.46,685.18,11282.05,1
38,43199.48,486.27,46767.58,0
37,39061.83,363.73,16498.31,0
33,42180.74,674.82,44203.65,1
19,28267.13,690.28,37462.76,0
53,110180.56,800.25,47457.43,1
64,98532.86,585.43,2572.16,0
63,93795.49,721.79,33480.8,1
60,56783.68,352.96,7789.0,0
39,74459.4,388.37,49049.54,0
46,45788.39,677.79,38044.47,1
19,117312.87,599.7,7213.31,0
44,47453.95,570.31,33335.96,0
64,111973.42,497.91,30140.73,0
46,47252.46,440.78,47608.02,0
45,78632.21,368.56,22318.37,0
18,40460.94,741.49,20516.94,1
52,106972.96,374.98,5748.7,0
28,42323.96,648.51,10457.6,1
61,101757.42,440.73,4068.16,0
35,48700.54,534.6,18685.84,0
45,26400.6,630.17,39328.81,0
60,30204.27,413.56,39652.79,0
18,116807.58,666.19,4368.84,1
34,44150.21,549.64,33798.63,0
27,50711.91,770.57,3471.62,1
30,62001.23,455.27,48500.4,0
50,58132.85,625.49,36943.9,1
38,23089.75,300.91,17418.27,0
20,50559.95,363.16,23803.86,0
52,90497.36,670.96,38013.77,1
59,64844.7,568.49,3517.48,0
37,112748.3,418.49,11760.86,0
41,98644.45,735.34,39473.63,1
60,78618.43,617.44,10869.71,1
25,51872.85,391.56,49815.08,0
55,93529.66,715.71,13270.58,1
35,81083.19,336.84,30280.72,0
28,60454.82,430.26,44055.01,0
54,109742.35,527.47,2478.45,0
65,73119.68,435.56,38867.12,0
61,72966.3,703.5,1993.75,1
20,50228.63,506.93,19117.41,0
54,79560.01,566.79,19833.22,0
62,77056.72,692.24,20850.31,1
42,93290.01,538.11,10653.75,0
51,61181.89,472.92,31078.87,0
31,79645.47,579.33,9794.88,0
26,112622.93,797.93,30905.48,1
27,79452.74,381.44,33523.09,0
18,38838.25,554.08,7545.14,0
37,112006.03,344.4,31635.87,0
61,67543.96,674.81,43945.29,1
49,96821.82,793.2,6458.77,1
55,64919.43,685.47,33997.41,1
55,101217.39,452.16,10650.32,0
21,96952.04,439.38,33148.76,0
37,26984.7,540.63,44117.81,0
48,58548.29,696.2,13308.06,1
42,41519.4,332.3,8251.86,0
20,71227.85,621.33,36416.81,1
27,101164.26,534.55,47600.57,0
35,75597.83,515.47,35135.91,0
65,103847.54,426.65,10924.43,0
36,31658.85,680.95,39506.55,1
58,54751.66,386.19,6839.44,0
30,62596.62,393.47,44124.76,0
41,65195.8,410.26,25963.2,0
59,105121.39,652.58,9003.44,1
27,106805.05,602.02,9940.91,1
29,84209.12,793.38,38472.56,1
45,87283.35,562.19,8382.28,0
37,27139.43,633.6,48255.84,0
54,48968.58,594.67,48828.05,0
24,103699.47,555.98,45088.24,0
49,20071.21,387.59,11153.52,0
41,72503.23,668.9,29451.14,1
49,62526.67,563.34,9552.1,0
58,43175.46,464.12,40346.85,0
62,75060.25,687.84,14123.11,1
60,75734.99,691.07,42523.4,1
60,32504.76,422.05,14750.16,0
34,28212.28,511.1,1077.07,0
57,79355.37,783.22,31100.18,1
41,100231.63,722.17,23334.69,1
52,82170.61,640.2,48490.32,1
29,80660.8,597.43,15278.29,0
39,30466.03,823.36,46967.79,1
41,113874.0,610.29,36468.44,1
26,73977.72,748.25,34257.98,1
38,44490.79,765.34,21194.73,1
60,61996.39,508.15,28018.94,0
56,48250.33,812.29,12679.9,1
38,107838.93,609.37,34916.38,1
33,51522.67,329.59,5131.13,0
56,97976.66,533.8,41678.17,0
54,113088.86,463.1,3528.56,0
28,117503.02,778.74,35652.93,1
20,114464.44,431.65,28145.48,0
35,103638.17,441.64,15050.06,0
65,88594.06,747.17,29805.95,1
38,52014.57,639.87,25634.42,1
43,60911.69,530.76,17146.67,0
26,79249.21,441.62,18925.47,0
23,89342.82,315.94,10047.1,0
31,100873.51,768.14,13315.93,1
63,71064.66,814.12,35450.51,1
23,44185.79,537.07,37334.45,0
52,20745.18,302.56,28194.44,0
38,97774.64,691.39,21214.08,1
18,67455.26,560.43,24319.23,0
37,75800.93,632.72,23432.73,1
38,34464.39,600.63,38547.19,1
62,102310.91,846.9,6293.83,1
44,34261.29,531.99,48664.28,0
52,26553.86,532.4,48634.87,0
48,71451.78,338.21,47079.66,0
35,101416.38,599.63,27136.28,0
46,65889.99,803.1,46307.95,1
50,106672.28,420.13,44849.51,0
48,62953.68,335.98,42342.68,0
31,103729.55,593.16,48545.18,0
50,61356.04,467.19,3966.52,0
29,107122.02,707.47,6089.55,1
49,117497.75,315.62,46719.07,0
44,119960.24,489.82,17555.33,0
34,43142.86,587.7,7280.8,0
47,62740.62,479.1,14909.03,0
34,52106.55,304.08,3426.59,0
57,50081.55,662.54,41317.01,1
37,97612.77,425.92,10576.12,0
34,39966.5,816.61,36399.48,1
38,76933.03,711.1,6444.65,1
30,60848.26,499.73,3693.0,0
19,53088.91,505.91,29865.09,0
50,53737.83,469.99,20427.5,0
30,47899.41,563.75,46951.43,0
23,115366.76,757.48,48681.14,1
55,73544.65,742.09,32958.35,1
28,104200.26,685.06,11461.91,1
54,50220.17,698.83,38795.19,1
45,95569.43,638.12,38890.67,1
25,53226.82,533.1,10908.87,0
60,101193.19,593.97,11255.63,0
54,62312.49,556.7,3109.34,0
46,23273.48,451.48,6634.27,0
38,96368.21,779.12,43310.17,1
18,64882.05,489.63,3613.5,0
39,87849.67,616.58,49089.63,1
37,92869.01,560.23,24888.33,0
60,55590.93,771.58,9369.24,1
40,104247.54,319.7,38269.76,0
22,101278.13,774.6,36702.67,1
44,101558.16,574.61,5095.25,0
47,112786.63,732.39,6020.77,1
40,87604.27,473.76,48547.43,0
27,84763.16,610.6,47444.65,1
63,37197.18,443.64,36405.79,0
65,26933.43,573.08,22377.26,0
19,51400.21,837.04,16222.48,1
21,74781.65,711.35,38030.42,1
61,53139.63,751.43,45506.4,1
49,59325.13,822.6,33039.24,1
42,87618.65,663.75,11395.14,1
49,94833.47,723.49,47394.82,1
35,44578.4,304.88,29193.21,0
26,101372.07,486.95,7238.71,0
61,115572.13,486.63,27930.62,0
25,98000.1,745.33,31994.32,1
23,26679.28,819.48,4755.54,0
61,116291.39,798.1,18441.8,1
53,116448.35,677.26,15187.43,1
48,89289.68,510.92,43238.75,0
37,81271.12,568.19,47233.21,0
52,20917.65,548.23,2471.52,0
28,110552.95,662.0,20898.57,1
31,100463.78,330.24,4857.84,0
54,78442.49,425.57,2613.68,0
47,72062.17,403.33,30030.36,0
38,42909.74,750.21,25730.44,1
49,22209.35,493.56,17839.68,0
29,33627.59,732.71,11634.49,1
41,52168.38,369.91,28791.05,0
53,69360.24,758.58,22433.74,1
58,56874.37,762.18,29411.31,1
52,119327.44,494.8,43050.25,0
30,60004.98,663.73,44899.78,1
50,79003.59,650.99,25012.49,1
56,26089.15,341.4,12095.78,0
55,78565.23,515.51,25664.1,0
49,25564.66,761.6,25025.92,0
31,96168.79,726.85,28528.5,1
47,110348.35,326.31,2886.38,0
38,119217.53,719.02,23933.42,1
37,49858.82,472.65,1736.07,0
43,40322.53,303.83,24360.47,0
41,33076.82,818.28,16351.49,1
61,47956.65,785.45,46587.64,1
36,87236.71,632.76,32729.84,1
64,71314.43,831.93,49625.25,1
36,104549.67,573.79,11249.85,0
52,32768.45,335.35,40007.05,0
46,63955.59,344.48,9806.61,0
43,76497.92,345.97,37472.09,0
42,28081.67,339.72,37409.55,0
54,114034.41,496.36,4387.64,0
41,118415.69,337.54,41187.05,0
34,108771.37,623.9,29353.65,1
51,97720.35,779.14,22014.67,1
46,80962.29,312.47,11324.61,0
33,101598.75,365.99,39893.62,0
20,93871.61,835.7,29792.59,1
25,48548.92,448.47,43544.22,0
54,21220.43,789.17,9133.25,0
21,37709.49,744.13,26154.43,1
61,103024.5,701.22,38162.8,1
28,117669.26,763.63,45082.85,1
37,53024.96,704.94,48495.65,1
60,26261.92,434.1,20451.01,0
32,40422.64,638.08,27535.86,1
39,108464.07,402.97,1493.32,0
37,98427.88,376.02,14783.88,0
31,33444.28,845.6,15732.69,1
58,45783.36,646.2,44929.83,1
63,61438.61,439.51,20322.29,0
58,82861.97,414.4,21429.27,0
34,47318.75,437.66,46463.96,0
19,82522.96,613.53,30134.75,1
18,113811.02,419.11,12031.28,0
26,106468.33,574.93,14651.39,0
27,42480.9,743.25,42768.65,1
22,112279.8,557.49,36002.48,0
52,83961.27,356.49,24610.94,0
47,112468.62,696.14,33810.85,1
27,23689.34,430.84,35230.27,0
18,95898.01,776.76,36236.66,1
41,112480.29,702.27,28846.96,1
38,54534.54,800.82,43275.88,1
63,53924.79,651.82,1191.31,1
31,61491.31,657.77,6119.25,1
29,50371.07,350.58,44649.65,0
24,40899.55,414.04,10210.96,0
27,109790.87,748.8,5240.75,1
62,30403.56,700.81,46121.52,1
56,84455.13,479.95,29285.91,0
60,85744.72,403.75,6300.83,0
65,74867.1,418.18,21803.82,0
47,83374.64,466.25,23869.37,0
48,57577.52,568.73,30656.25,0
30,76764.72,698.28,19626.91,1
64,20761.01,787.49,12209.32,0
52,56232.53,740.95,23726.86,1
61,30109.89,547.49,30501.97,0
65,75461.85,371.04,12642.81,0
56,108500.82,576.13,32917.56,0
45,88146.47,649.13,44338.71,1
27,25499.08,436.7,6793.36,0
49,79453.1,344.85,24056.94,0
40,49871.12,696.62,33883.28,1
43,104212.01,434.81,34088.89,0
52,46560.43,777.79,21084.49,1
55,80966.44,618.78,45720.43,1
64,40509.74,363.02,15843.65,0
59,63250.95,530.77,26383.53,0
56,63814.93,762.3,45040.37,1
49,84810.82,540.37,24904.37,0
64,23489.48,555.93,47074.21,0
62,115356.97,703.71,49527.6,1
54,77115.74,550.53,39309.83,0
46,110401.97,463.96,26494.62,0
19,91236.09,539.2,48060.49,0
55,108162.54,398.24,18650.63,0
25,98786.89,335.24,41166.45,0
19,63809.41,310.73,34313.01,0
47,115806.1,321.89,31070.83,0
21,96570.55,758.75,45432.33,1
43,39524.92,821.63,28770.96,1
53,41073.18,570.15,41168.67,0
42,72010.37,801.43,37234.33,1
47,86464.9,508.68,17759.92,0
20,96599.66,503.6,12181.33,0
59,100498.34,606.37,7974.21,1
65,37497.64,368.8,43093.27,0
42,67395.09,839.9,45787.39,1
46,25874.68,374.53,2558.42,0
25,50653.33,525.88,12935.77,0
29,47044.69,412.88,23816.08,0
38,34193.27,798.03,23654.45,1
26,44651.02,809.74,13864.9,1
49,64999.9,679.34,42186.57,1
62,68880.19,484.78,3580.98,0
44,31508.78,678.63,8665.83,1
62,41180.18,393.6,42022.59,0
53,119956.36,625.84,43084.99,1
51,59313.23,479.24,23289.72,0
24,60612.34,557.45,24076.79,0
31,110835.65,747.35,24396.9,1
61,61302.43,351.75,27981.0,0
49,30452.53,817.01,7064.52,1
65,75875.61,674.54,36286.69,1
57,92096.39,658.08,49189.17,1
19,42725.94,483.14,16315.66,0
54,111291.27,737.36,21376.16,1
56,58407.17,556.89,42989.47,0
25,75034.31,726.59,32939.37,1
41,68279.36,701.58,32927.44,1
64,79561.17,375.43,34953.98,0
40,31914.76,656.43,16054.53,1
18,50868.18,472.44,7500.48,0
40,43427.92,805.5,42193.44,1
32,102527.89,791.69,37505.19,1
30,82811.11,778.84,23244.43,1
38,48982.62,560.41,40900.86,0
41,93057.17,780.64,39521.41,1
46,43169.66,675.61,28966.33,1
41,31693.3,602.08,25532.37,1
28,80567.46,574.7,30557.33,0
48,58120.88,464.5,12683.26,0
60,112787.8,773.64,49705.02,1
